0.301131,0.679603
0.423637,0.757873
0.381256,0.474645
0.148952,1.180640
0.227842,1.161668
0.235766,0.984053
0.352616,0.664023
0.580325,0.762493
0.255682,0.984890
0.455114,0.776106
0.210162,0.812173
0.254864,0.728550
0.596215,0.668667
0.605625,0.857254
0.799992,0.700628
0.795795,0.539818
0.095481,1.270685
0.227344,0.837643
0.266590,0.817522
0.182908,0.734572
0.527187,1.097146
0.324945,0.794916
0.217444,0.540180
0.184585,0.978079
0.725769,0.611328
0.737078,0.538418
0.197891,0.984945
0.635315,1.079647
0.434093,0.730656
0.429715,1.331690
0.472876,0.324415
0.304517,0.604790
0.290295,0.671799
0.384109,0.310702
0.242365,0.571014
0.264188,0.573511
0.518847,0.867607
0.157197,0.854029
0.193427,0.839058
0.433601,0.630102
0.378695,0.638946
0.213953,0.509967
0.219796,0.612820
0.289390,0.517796
0.234559,1.030468
0.372143,0.941112
0.130262,0.681957
0.098737,0.292045
0.467809,0.862135
0.532759,0.683174
0.306508,0.725917
0.415854,0.472456
0.313307,0.718695
0.409288,0.309716
0.372263,0.666142
0.242092,0.968921
0.585830,0.722869
0.449962,0.787452
0.172882,0.445578
0.235720,0.958566
0.482958,0.440894
0.388936,1.219161
0.193039,0.384020
0.277871,0.522671
0.339800,0.940720
0.479905,0.648653
0.251739,0.206643
0.329853,0.574637
0.843147,0.857567
0.383156,0.558424
0.644376,0.654272
0.271555,0.460654
0.158953,0.482439
0.828997,0.895458
0.473750,0.829995
0.198674,0.926316
0.103538,0.833710
0.208640,0.687613
0.270769,0.894693
0.328930,0.852353
0.184601,0.375088
0.491609,1.057439
0.430655,0.498048
0.326913,0.622186
0.215547,0.458481
0.419879,0.736392
0.155144,0.695389
0.148210,1.082929
0.468012,0.968886
0.116316,0.727177
0.414018,0.702530
0.276925,0.964861
0.366692,0.916150
0.365968,0.802365
0.538023,0.608955
0.528987,0.710399
0.226600,1.202086
0.260187,0.527115
0.742023,0.733259
0.249027,1.196774
0.158556,1.020128
0.161223,1.178203
0.142340,0.925114
0.375782,1.058737
0.410659,1.125738
0.452780,0.793773
0.309726,1.062880
0.653578,0.472315
0.625618,0.823276
0.508018,0.910713
0.399324,1.142946
0.269414,0.605152
0.525951,1.181633
0.218866,0.596408
0.326079,0.913042
0.751554,1.212869
0.661588,0.367757
0.198645,0.589887
0.170252,0.241735
0.364862,0.687582
0.482509,0.624339
0.541528,1.205845
0.402943,0.894323
0.319856,1.082417
0.541246,0.612245
0.161865,0.667147
0.183373,1.115787
0.534351,0.732101
0.104882,0.690363
0.072757,0.946970
0.419427,0.863455
0.681736,0.367308
0.080267,1.063717
0.705317,0.792484
0.452006,0.930761
0.196598,0.865212
0.361195,0.823343
0.282706,0.884135
0.248231,0.664385
0.231997,1.091423
0.277449,0.775420
0.430183,1.152904
0.575438,1.078766
0.440927,0.990295
0.578054,0.905988
0.261122,1.210299
0.438111,1.069112
0.098322,1.034089
0.136629,1.262953
0.419704,0.413851
0.348681,0.968064
0.199186,0.133867
0.221141,0.834802
0.445829,1.202211
0.349855,0.051306
0.116931,0.821297
0.127741,0.754460
0.259869,1.212651
0.257507,0.411236
0.626396,0.459950
0.231148,1.150736
0.576267,0.824605
0.245917,0.885807
0.421320,0.475454
0.342341,1.152976
0.147759,1.043404
0.452293,0.573730
0.261316,0.351608
0.555509,0.887534
0.565293,1.156784
0.170743,0.864272
0.423921,0.890671
0.142967,1.143085
0.126606,0.892027
0.367376,1.338461
0.539847,0.830110
0.224203,0.831598
0.397714,1.329977
0.227244,1.106033
0.433278,0.781637
0.340021,0.691449
0.330617,0.720223
0.449293,0.611873
0.319254,0.983550
0.749596,1.045151
0.396650,0.645073
0.438379,0.683448
0.234154,1.029359
0.721549,0.897971
0.293208,0.644956
0.215506,1.043204
0.658040,0.745556
0.145554,0.773157
0.385304,0.715753
0.289226,0.900775
0.469655,1.041647
0.585960,1.146776
0.260202,1.109471
0.614033,0.739972
0.678178,0.653118
0.133877,1.042483
0.255654,0.955244
0.710746,1.022310
0.258915,0.536132
0.305426,0.935472
0.482375,0.619192
0.599669,0.260078
0.425625,0.794876
0.460113,0.697840
0.137654,0.763072
0.267896,0.621966
0.282953,0.638890
0.509053,0.929466
0.199617,1.301120
0.328172,0.216075
0.279034,0.750347
0.481215,1.063481
0.278342,0.719992
0.145606,0.608672
0.447951,0.675617
0.265237,1.211285
0.171305,1.074772
0.506279,1.108368
0.428922,1.072285
0.599198,1.126396
0.293136,1.042689
0.451336,0.400733
0.450429,0.867373
0.064081,0.973654
0.170618,1.068986
0.341877,0.543884
0.192155,0.463087
0.351840,1.142774
0.308682,0.351408
0.484904,1.069585
0.598854,0.189821
0.217282,0.802572
0.216614,0.773013
0.367276,0.606489
0.470611,0.465974
0.182875,1.409968
0.275086,1.040837
0.244304,1.060454
0.240437,1.069450
0.180309,0.838631
0.228669,0.954168
0.320713,0.980502
0.313499,1.491529
