0.143610,0.365659
0.223735,0.472076
0.491608,0.581970
0.089233,0.352962
0.452674,0.415805
0.371923,0.228455
0.340704,0.473648
0.453553,0.213206
0.345199,0.611272
0.057856,0.574381
0.232869,0.416131
0.337989,0.303657
0.204439,0.416887
0.319761,0.404248
0.211968,0.459407
0.379015,0.304878
0.245021,0.394035
0.193718,0.344754
0.339548,0.316862
0.453810,0.474027
0.127401,1.142669
0.206495,0.806521
0.285946,1.142918
0.361192,1.066014
0.192298,1.001086
0.424396,0.989615
0.095615,1.033159
0.067854,1.107588
0.369987,1.106936
0.140029,1.102208
0.694488,0.710840
0.320736,0.929566
0.279094,0.549199
0.358930,0.899317
0.683290,0.706615
0.496101,0.480702
0.434366,0.502536
0.404239,0.808931
0.625618,0.843752
0.706720,0.689777
0.255418,0.823628
0.687805,0.836245
0.106009,0.692601
0.557944,1.186048
0.820579,0.750845
0.571201,0.831695
0.693385,0.506592
0.591276,0.823850
0.500310,1.085676
0.274693,0.973233
0.302987,1.429556
0.327170,1.189083
0.398791,1.259881
0.426089,1.642197
0.321798,1.402251
0.261036,1.483746
0.355486,1.167259
0.413021,1.675366
0.138061,1.458445
0.090212,1.293404
0.293325,0.729747
0.351419,0.749063
0.296726,0.802823
0.345664,0.731264
0.511163,0.769026
0.387391,0.561514
0.368932,0.687676
0.509009,0.713404
0.269212,0.477362
0.458085,0.699354
0.558024,0.414137
0.741750,0.481524
0.324225,0.598190
0.663685,0.507129
0.373244,0.566858
0.329789,0.597604
0.696976,0.190636
0.816330,0.573831
0.288262,0.433555
0.552776,0.607422
0.557937,0.222828
0.393949,0.343390
0.343871,0.294722
0.480781,0.445511
0.138426,0.505390
0.244577,0.089586
0.183120,0.477405
0.425520,0.451678
0.200312,0.207859
0.448135,0.453291
0.424033,0.566795
0.390950,0.626397
0.220566,0.464343
0.459954,0.518732
0.119932,0.616448
0.077758,0.667027
0.140246,0.726021
0.231279,0.625655
0.293004,0.502770
0.377832,0.463034
0.503015,1.247164
0.445081,0.966982
0.406887,1.275564
0.304113,1.098697
0.279410,1.124077
0.285232,1.054254
0.150643,0.823756
0.318221,1.048612
0.242829,0.907017
0.537667,1.160604
0.101883,0.505813
0.415949,0.599834
0.163019,0.625101
0.218987,0.172277
0.174329,0.266753
0.324189,0.447413
0.269661,0.577347
0.251067,0.410339
0.507040,0.652622
0.487968,0.586981
0.374834,0.881995
0.478804,0.699863
0.370524,0.766483
0.777592,0.755827
0.580947,0.699009
0.465897,0.810111
0.463597,0.818204
0.266983,0.551330
0.433218,0.599023
0.360839,0.535378
0.415845,0.817596
0.420120,0.860128
0.595156,0.836313
0.472607,0.656191
0.287204,0.760168
0.593595,0.545865
0.385687,0.770153
0.352830,0.726343
0.417257,0.823653
0.448534,0.532749
0.159040,0.988151
0.444817,1.019092
0.397083,0.891467
0.319276,0.893274
0.409034,0.793418
0.475024,0.820026
0.378845,0.912523
0.474385,0.730673
0.761245,0.901467
0.479984,0.742200
0.400526,1.080035
0.154208,1.368630
0.674175,1.220433
0.292682,1.038664
0.488598,1.303797
0.256990,1.218081
0.361365,1.323715
0.588300,1.279169
0.700640,1.344444
0.481276,1.087589
0.298973,0.926601
0.327016,0.994444
0.522266,0.885590
0.194400,0.799114
0.532983,1.063057
0.235898,0.806003
0.476598,0.929202
0.518725,0.822872
