0.384881,1.308918
0.420867,1.329484
0.212973,1.145190
0.535025,1.254622
0.522060,1.615230
0.351953,1.665257
0.500031,1.239312
0.256405,1.528718
0.499862,1.422893
0.280981,1.631073
0.410269,0.475831
0.496659,0.847329
0.317415,0.884380
0.712546,0.626675
0.486086,0.581899
0.707732,0.785474
0.438637,0.730085
0.695322,0.607771
0.374872,0.695758
0.467706,0.611769
0.258755,0.887877
0.388563,0.851445
0.362399,0.565075
0.503800,0.767751
0.529253,0.901811
0.285838,0.668671
0.571379,0.700137
0.392595,0.848217
0.529944,0.518934
0.423077,0.691876
0.232556,1.494702
0.404190,1.766541
0.415044,1.772104
0.567270,1.563414
0.266978,1.722028
0.324599,1.768324
0.438031,1.551518
0.483105,1.531230
0.100955,1.427092
0.354353,1.559088
0.522618,1.118846
0.459794,1.012454
0.185821,1.185870
0.480114,1.075665
0.579386,1.242774
0.548460,1.071370
0.391715,1.097113
0.195497,1.167569
0.309716,1.135816
0.548853,1.122518
0.414295,0.436802
0.456809,0.550539
0.394848,0.651901
0.379088,0.486224
0.520053,0.593574
0.156617,0.612312
0.433906,0.474170
0.263167,0.612942
0.296406,0.557403
0.223391,0.623634
0.399591,0.930975
0.507298,1.436367
0.637304,1.183769
0.703096,1.222428
0.401283,1.014228
0.563257,1.067924
0.532823,0.779685
0.440420,1.017399
0.462138,1.405956
0.497011,1.366317
0.410365,1.175307
0.056250,1.282981
0.052633,1.169236
0.381445,1.269359
0.240337,1.129586
0.257826,1.274164
0.223602,1.216772
0.042607,1.076574
0.180513,1.119309
0.319498,0.996175
0.318608,0.533480
0.156778,0.523625
0.404158,0.598224
0.293824,0.482230
0.497065,0.553227
0.598267,0.420443
0.334334,0.525037
0.470190,0.620883
0.500217,0.410603
0.085058,0.555078
0.566744,0.705345
0.112863,0.657428
0.509163,0.194596
0.420206,0.547253
0.184668,0.851335
0.149450,0.324579
0.334828,0.797211
0.515694,0.844401
0.276372,0.388990
0.425010,0.493550
0.557922,0.518064
0.169094,0.414010
0.504470,0.421422
0.110311,0.661955
0.575134,0.442059
0.258483,0.505344
0.493921,0.652242
0.467311,0.359945
0.356207,0.366634
0.540027,0.441002
0.403922,0.668838
0.434694,0.794448
0.370705,0.912308
0.379655,0.770326
0.476621,0.844171
0.476319,0.842040
0.072574,0.753616
0.186383,0.858404
0.333522,0.945971
0.301797,0.701538
0.721784,0.396613
0.318753,0.694394
0.468618,0.258209
0.612825,0.736163
0.782628,0.305324
0.843639,0.778994
0.559009,0.117147
0.499032,0.687021
0.377340,0.583881
0.588804,0.792309
0.393580,0.460989
0.495141,0.429558
0.215924,0.722941
0.491546,0.706571
0.642110,0.676342
0.509717,0.534574
0.378135,0.430199
0.478103,0.572941
0.140312,0.591336
0.683426,0.755052
0.472852,0.709256
0.546772,1.050288
0.594108,1.095748
0.590354,1.120456
0.716282,1.092305
0.491066,0.913704
0.473728,0.800096
0.746007,0.869478
0.349911,0.893745
0.450541,0.987855
0.400750,0.710133
0.437872,0.346505
0.222995,0.716500
0.313055,0.607696
0.298393,0.318446
0.501182,0.492332
0.528524,0.480140
0.320452,0.631421
0.325284,0.373988
0.445474,0.366224
0.204150,1.012817
0.437631,0.881792
0.589596,1.210308
0.671038,0.746736
0.663512,1.104667
0.774680,1.119748
0.528648,0.728041
0.300639,0.887875
0.581974,0.804814
0.649184,0.878136
0.326460,1.038743
0.584418,0.873751
0.111007,1.074873
0.380709,0.789806
0.389313,1.101039
0.350761,1.177747
0.478324,1.204953
0.478992,1.161972
0.452310,1.042715
0.366718,1.001352
0.652318,0.782230
0.635247,0.781143
0.159284,0.672414
0.579353,0.695309
0.416152,0.959566
0.741577,0.643306
0.616166,0.771902
0.555735,0.545546
0.574025,0.790714
0.568969,0.495740
0.502585,0.414211
0.443232,0.624973
0.260949,0.512466
0.357359,0.796941
0.238631,0.450335
0.387286,0.761885
0.434889,0.689048
0.231019,0.654368
0.424573,0.548464
0.567209,0.647948
0.762491,1.149492
0.999635,1.238999
0.958280,1.323413
1.058000,1.435413
0.728931,1.246978
0.802973,1.140606
0.798530,1.428063
0.746782,1.296185
0.875275,1.404449
0.842167,1.501011
0.489819,0.341070
0.443935,0.595606
0.335739,0.633686
0.243096,0.735429
0.157146,0.545477
0.230864,0.435028
0.451622,0.576937
0.436748,0.615207
0.128165,0.509425
0.348394,0.685929
0.526478,0.502071
0.490480,0.618992
0.227445,0.275637
0.334909,0.433508
0.331731,0.568808
0.450989,0.539653
0.430221,0.406768
0.469737,0.442949
0.250554,0.685593
0.647918,0.461245
0.684199,1.802374
0.455871,1.735608
0.549352,1.656614
0.237495,1.702259
0.581928,1.719076
0.628601,1.563567
0.458980,1.809815
0.608591,1.625974
0.413127,1.708222
0.089949,1.546653
0.570376,1.277223
0.389812,1.081973
0.433687,1.185848
0.312076,1.044984
0.603018,1.201080
0.420502,1.266868
0.228615,0.891093
0.578636,1.219004
0.179530,1.235810
0.232471,0.984214
0.439640,0.864077
0.534219,0.925513
